data-hora,id,conteudo,candidato,tweet_limpo
2022-07-31 00:00:33+00:00,1553531023920693249,"@LulaOficial @ricardostuckert #VaiSerNoPrimeiroTurno, @LulaOficial.",lula,   
2022-07-31 00:00:33+00:00,1553531023325118465,"@marcofeliciano Texto muito bom
Conversa de Paulo Cursino, com Taxista, eleitor de Lula.
Vale dar uma espiada.
https://t.co/nAMdilfDnx https://t.co/GMpuQZGEdo",lula," texto muito bomconversa de paulo cursino, com taxista, eleitor de lula.vale dar uma espiada. "
2022-07-31 00:00:32+00:00,1553531016857403392,É Lula Presidente 🌟❤️,lula,é lula presidente 🌟❤️
2022-07-31 00:00:30+00:00,1553531009500585985,"@revistaoeste Coitado, manda o Lula ir às ruas para ele
ver quem é que leva surra!",lula," coitado, manda o lula ir às ruas para elever quem é que leva surra!"
2022-07-31 00:00:30+00:00,1553531009261797377,@LulaOficial @ricardostuckert Variola do Macaco come solto num evento desse,lula,  variola do macaco come solto num evento desse
2022-07-31 00:00:29+00:00,1553531004056440838,"@LulaOficial Vamos a URNA, contra a Corrupção e as atrocidades que você e seu PARTIDO Marxista Fizeram contra está NAÇÃO. Não podemos e não permitiremos a volta da esquerda, é hora dos BRASILEIROS aprenderem a viver sem a dependência do Estado, com Liberdade e sem Medo, de um infortúnio.. https://t.co/GtJOor3fvd",lula," vamos a urna, contra a corrupção e as atrocidades que você e seu partido marxista fizeram contra está nação. não podemos e não permitiremos a volta da esquerda, é hora dos brasileiros aprenderem a viver sem a dependência do estado, com liberdade e sem medo, de um infortúnio.. "
2022-07-31 00:00:28+00:00,1553530999216242691,@olivio_dutra @LulaOficial @EdegarPretto @PedroRuasPsol Bem-vindo! 💪,lula,    bem-vindo! 💪
2022-07-31 00:00:25+00:00,1553530986977181698,@leonardokdc @BetoPalopoli @LulaOficial @ricardostuckert Vc e meliciano parceiro do Luladrão,lula,    vc e meliciano parceiro do luladrão
2022-07-31 00:00:25+00:00,1553530986675273732,"@LulaOficial @ricardostuckert De novo? Tá querendo ""arrumar"" outro triprex, outro sítio, quer voltar a cena do crime como disse o Alckmin kkkkk",lula,"  de novo? tá querendo ""arrumar"" outro triprex, outro sítio, quer voltar a cena do crime como disse o alckmin kkkkk"
2022-07-31 00:00:24+00:00,1553530983428784129,@SamPancher @marcosmunizmelo O eleitor de Lula e de Bolsonaro não estão nem aí e não se sentem desrespeitados.,lula,  o eleitor de lula e de bolsonaro não estão nem aí e não se sentem desrespeitados.
2022-07-31 00:00:24+00:00,1553530982128652290,"@ledacoelho4 @ricardostuckert @LulaOficial @elmanofreitaspt Ja virou padrão. 
Desta vez tem pessoas com estaturas desproporcionais 🤡 

Todo mundo acredita na veracidade do sucesso desta campanha. 

Exceto o próprio Mula",lula,    ja virou padrão. desta vez tem pessoas com estaturas desproporcionais 🤡 todo mundo acredita na veracidade do sucesso desta campanha. exceto o próprio mula
2022-07-31 00:00:22+00:00,1553530976789200897,@LulaOficial Sim muita ousadia pra roubar… só achou que ninguém ia ver? Explica aí como se faz isso….,lula, sim muita ousadia pra roubar… só achou que ninguém ia ver? explica aí como se faz isso….
2022-07-31 00:00:22+00:00,1553530976034295808,@reinaldoazevedo LULA PRESIDENTE E HADDAD GOVERNADOR PELA GLÓRIA E HONRA DO NOSSO SENHOR JESUS CRISTO 🙏🙏🙏🙏🙏🙏🙏🙏✨💫⭐🌟😍❤️,lula, lula presidente e haddad governador pela glória e honra do nosso senhor jesus cristo 🙏🙏🙏🙏🙏🙏🙏🙏✨💫⭐🌟😍❤️
2022-07-31 00:00:20+00:00,1553530967503036416,@gleisi @LulaOficial @CamiloSantanaCE @elmanofreitaspt Todos os gêmeos foram chamados !!!!,lula,    todos os gêmeos foram chamados !!!!
2022-07-31 00:00:20+00:00,1553530967465369601,@B_Bop_A_Lula @BCLions no more like (Which I suppose is kind of a hold lol) https://t.co/80KkKMXU8w,lula,  no more like (which i suppose is kind of a hold lol) 
2022-07-31 00:00:49+00:00,1553531090538725376,@CiroGomezL @DavidPramo2 les duele verdad ql3r0s?,ciro,  les duele verdad ql3r0s?
2022-07-31 00:00:41+00:00,1553531056686514176,"@LucasWestfal E eu que pensava que Luiz era Luís, iria copiar errado pelo amor à língua pátria. Por isso voto em Ciro, não tem erro.",ciro," e eu que pensava que luiz era luís, iria copiar errado pelo amor à língua pátria. por isso voto em ciro, não tem erro."
2022-07-31 00:00:39+00:00,1553531048637743106,"@diegobittenca @pombo_miope Entra no Instagram dele e vê o impulsionamento dele em alguns vídeos. Para um ser que era desconhecido, já está alto. 

2.3mi de seguidores é algo considerável também. É o dobro de seguidores de Ciro Gomes, por exemplo.",ciro,"  entra no instagram dele e vê o impulsionamento dele em alguns vídeos. para um ser que era desconhecido, já está alto. 2.3mi de seguidores é algo considerável também. é o dobro de seguidores de ciro gomes, por exemplo."
2022-07-31 00:00:35+00:00,1553531030627295233,Ciro se fue a dormir una siestita a las 20hs ajjaja,ciro,ciro se fue a dormir una siestita a las 20hs ajjaja
2022-07-31 00:00:11+00:00,1553530929263558669,Dá -lhe Ciro. https://t.co/N2Qv6s4akb,ciro,dá -lhe ciro. 
2022-07-31 00:00:03+00:00,1553530895478423552,"Focus.jor: Ciro Nogueira e Arthur Lira omitem Bolsonaro em campanhas de aliados locais.
😂A debandada
https://t.co/JkAkNFOK9p

via @GoogleNews",ciro,focus.jor: ciro nogueira e arthur lira omitem bolsonaro em campanhas de aliados locais.😂a debandada 
2022-07-30 23:59:52+00:00,1553530850343534592,@Srgio45860350 @filipebarrost Desmascarou tanto que hj esta com Ciro Nogueira e os mensaleiros Valdemar Costa Neto e Roberto Jefferson.,ciro,  desmascarou tanto que hj esta com ciro nogueira e os mensaleiros valdemar costa neto e roberto jefferson.
2022-07-30 23:59:51+00:00,1553530847747268611,"@believeinrio_ @higorsccp13 @mikeinha @choquei @CentralEleicoes Amei, Ciro é muito craquelado",ciro,"     amei, ciro é muito craquelado"
2022-07-30 23:59:44+00:00,1553530817904787458,@heliojaques @desmentindobozo @ciro_nogueira Pq tá ganhando dinheiro com isso,ciro,   pq tá ganhando dinheiro com isso
2022-07-30 23:59:33+00:00,1553530772128206850,@Racinguista1903 ni Ciro cavs vio ese partido,ciro, ni ciro cavs vio ese partido
2022-07-30 23:59:31+00:00,1553530761873166337,"@squarryspirit @rafaelbboa @kimpaim Cara, vc fez este comentário como bait ou tem algum transtorno cognitivo?

O sujeito em questão declara apoio ao CIRO GOMES? CIRO? Vc fumou o q? rs

É cada um viu...o twitter é único kk. Cada ser vivo q habita aqui...",ciro,"   cara, vc fez este comentário como bait ou tem algum transtorno cognitivo?o sujeito em questão declara apoio ao ciro gomes? ciro? vc fumou o q? rsé cada um viu...o twitter é único kk. cada ser vivo q habita aqui..."
2022-07-30 23:59:25+00:00,1553530737508376578,@CentralEleicoes É com esse tipo de número aí que os ciristas de vez em quando vem com uma de que o Ciro Gomes tem potencial de voto de 35% ou coisa do tipo,ciro, é com esse tipo de número aí que os ciristas de vez em quando vem com uma de que o ciro gomes tem potencial de voto de 35% ou coisa do tipo
2022-07-30 23:59:25+00:00,1553530737445507072,@cirogomes É mesmo? Hoje o Ciro Nogueira foi no teu comitê fazer visita ou sei lá o que. Você perdeu o rumo camarada!,ciro, é mesmo? hoje o ciro nogueira foi no teu comitê fazer visita ou sei lá o que. você perdeu o rumo camarada!
2022-07-30 23:59:22+00:00,1553530723486912513,"sou apartidário, meu candidato é Ciro. Mas Respeito muito Bolsonaro e Tebet. Só que dessa vez quem acertou foi Lula. parabéns, Lula.
 humildade sempre. https://t.co/BO9yDHe2CZ",ciro,"sou apartidário, meu candidato é ciro. mas respeito muito bolsonaro e tebet. só que dessa vez quem acertou foi lula. parabéns, lula. humildade sempre. "
2022-07-30 23:59:16+00:00,1553530700371992577,@desmentindobozo @ciro_nogueira @BaixadorDeVideo,ciro,  
2022-07-30 23:59:13+00:00,1553530685096284160,"Para os(as) amigos(as) PETISTAS eu digo:

DEIXA DE SER BOLSONARISTA e vota no Ciro. Se em 2018 já era assim, agora ta pior. Se ligue.

Votar no PT no primeiro turno é reeleger o Bolsonaro. Depois não vem querer mudar meu voto nulo se você não dá chance para a Paz.
#CiroOuNulo",ciro,"para os(as) amigos(as) petistas eu digo:deixa de ser bolsonarista e vota no ciro. se em 2018 já era assim, agora ta pior. se ligue.votar no pt no primeiro turno é reeleger o bolsonaro. depois não vem querer mudar meu voto nulo se você não dá chance para a paz."
2022-07-30 23:58:55+00:00,1553530612795035648,"@edson_seninha @APrimeiraVia O Ciro não é corrupto, o Loola sim. E não foi inocentado, todos sabemos disso.",ciro,"  o ciro não é corrupto, o loola sim. e não foi inocentado, todos sabemos disso."
2022-07-30 23:58:52+00:00,1553530597489999872,"Ciro Nogueira é vaiado em convenção do PDT no Piauí: “Fora bolsonarista, fora Bolsonaro!"" (vídeo) https://t.co/nb6QLN3QuH",ciro,"ciro nogueira é vaiado em convenção do pdt no piauí: “fora bolsonarista, fora bolsonaro!"" (vídeo) "
2022-07-30 23:58:50+00:00,1553530588447096833,"@tricolor277 @GiuGomes @maressah @Brunobam @CentralEleicoes Sim, todos os países tem projetos. Só no Brasil que existe briga de poder e o Brasil não está preparado pra palavra do Ciro. Kkk quanta síndrome de vira-lata e ressentimento numa campanha só!",ciro,"     sim, todos os países tem projetos. só no brasil que existe briga de poder e o brasil não está preparado pra palavra do ciro. kkk quanta síndrome de vira-lata e ressentimento numa campanha só!"
2022-07-30 23:58:42+00:00,1553530556431974402,"@gionog12 @cirogomes Lula tem um projeto bom, é só ver a sabatina dele no UOL. Além disso sabe que política e construída com outras pessoas, não e o que Ciro está fazendo esse ano.",ciro,"  lula tem um projeto bom, é só ver a sabatina dele no uol. além disso sabe que política e construída com outras pessoas, não e o que ciro está fazendo esse ano."
2022-07-30 23:58:40+00:00,1553530549616234501,"@Lianajrs @kmendoncafilho o medo de mais um governo bozo, ruim, ajuda qualquer candidato de oposicao a ele, a escolha por lula e nao por outros, como tebet e ciro independe disso. Qualquer um enfrentara oposicao no congresso, em qualquer epoca ...",ciro,"  o medo de mais um governo bozo, ruim, ajuda qualquer candidato de oposicao a ele, a escolha por lula e nao por outros, como tebet e ciro independe disso. qualquer um enfrentara oposicao no congresso, em qualquer epoca ..."
2022-07-30 23:58:30+00:00,1553530504338612226,"GP1: Ciro Nogueira esconde Bolsonaro em campanhas de aliados, diz Estadão.😂Barca furada 
https://t.co/9MqrHOe07E

via @GoogleNews",ciro,"gp1: ciro nogueira esconde bolsonaro em campanhas de aliados, diz estadão.😂barca furada  "
2022-07-30 23:58:26+00:00,1553530490493321216,@diogomainardi Quem é Ciro Gomes?,ciro, quem é ciro gomes?
2022-07-30 23:58:23+00:00,1553530476140412929,@GBonomi_SP Voto no Ciro pra tirar os dois desastres. #NemLulaNemBolsonaro,ciro, voto no ciro pra tirar os dois desastres. 
2022-07-30 23:58:14+00:00,1553530438458769408,@wani97xx @marivalentimdf Acontece. Em 2018 quando trocaram o nome do Lula pelo Haddad mts votos do Lula foram para o Bozo e uns para o Ciro. Brasileiro nao tem esse negocio de ideologia igual a gente aqui da bolha kkkkkkkk,ciro,  acontece. em 2018 quando trocaram o nome do lula pelo haddad mts votos do lula foram para o bozo e uns para o ciro. brasileiro nao tem esse negocio de ideologia igual a gente aqui da bolha kkkkkkkk
2022-07-30 23:58:14+00:00,1553530438349733889,"""Saaaaiiiii, Sai da frente. Tô com Boeira e com Ciro Presidente!""
Hoje tivemos a Convenção do PDT de SC, que ratificou as candidaturas de Jorge Boeira e Dalmo ao Governo do Estado, Hilda ao Senado, com Ciro Gomes à Presidência da República! Aqui é 12 do início ao fim!!! ✊🌹 https://t.co/BOmpfNVpWU",ciro,"""saaaaiiiii, sai da frente. tô com boeira e com ciro presidente!""hoje tivemos a convenção do pdt de sc, que ratificou as candidaturas de jorge boeira e dalmo ao governo do estado, hilda ao senado, com ciro gomes à presidência da república! aqui é 12 do início ao fim!!! ✊🌹 "
2022-07-30 23:58:12+00:00,1553530432431554560,@desmentindobozo @ciro_nogueira Você viu o cabeção por aí?,ciro,  você viu o cabeção por aí?
2022-07-30 23:58:08+00:00,1553530415020797953,@andre_serret Só agora abri o Twitter. Ciro chegou em BH as 18h.,ciro, só agora abri o twitter. ciro chegou em bh as 18h.
2022-07-30 23:58:08+00:00,1553530412147802113,@PastorSamoel Não é não...Ciro!,ciro, não é não...ciro!
2022-07-30 23:58:07+00:00,1553530407567638529,Ciro Nogueira bem recebido no seu próprio Piauí...veja... https://t.co/hn5KiOwLlM,ciro,ciro nogueira bem recebido no seu próprio piauí...veja... 
2022-07-30 23:58:04+00:00,1553530398025596929,"@cristianostark Verdade! 
Durante mais de 100 anos foi administrado pela direita , o mesmo grupo do Ciro Nogueira. Concertar o estrago feito por eles leva tempo.",ciro," verdade! durante mais de 100 anos foi administrado pela direita , o mesmo grupo do ciro nogueira. concertar o estrago feito por eles leva tempo."
2022-07-30 23:58:03+00:00,1553530393135284225,Quem trabalha ganha mais quem especula ganha menos! É uma das coisas q Ciro quer dizer quando fala em mudar o modelo econômico! Chega de rico ficar vivendo de juros enquanto o povo vive na miséria https://t.co/Ap2vYgJGkP,ciro,quem trabalha ganha mais quem especula ganha menos! é uma das coisas q ciro quer dizer quando fala em mudar o modelo econômico! chega de rico ficar vivendo de juros enquanto o povo vive na miséria 
2022-07-30 23:57:56+00:00,1553530361635901441,"Metro1: Líderes do Centrão, Ciro Nogueira e Arthur Lira escondem Bolsonaro em campanhas politicas -😂A debandada dos ratos.
https://t.co/TzGvbNR2Y4

via @GoogleNews",ciro,"metro1: líderes do centrão, ciro nogueira e arthur lira escondem bolsonaro em campanhas politicas -😂a debandada dos ratos. "
2022-07-30 23:57:53+00:00,1553530350697062401,@LuizLeitao59 Vou de Ciro.,ciro, vou de ciro.
2022-07-30 23:57:51+00:00,1553530344091140096,@concurseiraant @xicolucas @ciro_nogueira @jairbolsonaro @silviomendespi E quem estavam lá juntos nesses 20 anos atrasando o Piauí? Era a Xuxa e a Angélica? Inocente. Tá perdendo tempo.  🤭🤭🤭,ciro,     e quem estavam lá juntos nesses 20 anos atrasando o piauí? era a xuxa e a angélica? inocente. tá perdendo tempo.  🤭🤭🤭
2022-07-30 23:57:44+00:00,1553530313086849052,@desmentindobozo @GynMiguel @ciro_nogueira Esse é o senador Ciro que estará conosco no próximo mandato do presidente Lula.,ciro,   esse é o senador ciro que estará conosco no próximo mandato do presidente lula.
2022-07-30 23:57:21+00:00,1553530215929974784,"@DraDorea @ronvilella @rosangelamorosp Aí que você se engana kkk, quem é PT sempre será e nunca irá mudar mas quem está indeciso por exemplo vota no Ciro provavelmente vai votar nessas pessoas aí como o moro",ciro,"   aí que você se engana kkk, quem é pt sempre será e nunca irá mudar mas quem está indeciso por exemplo vota no ciro provavelmente vai votar nessas pessoas aí como o moro"
2022-07-30 23:57:00+00:00,1553530129770479616,"Quem tiver sofrendo:
cura hetero, perseguições de fantasmas comunistas, nome no spc (já que ciro falhou), libertação de consciência de classe, shibari sentimental etc.
- ligue já. rs https://t.co/lvgTKkJ8dD",ciro,"quem tiver sofrendo:cura hetero, perseguições de fantasmas comunistas, nome no spc (já que ciro falhou), libertação de consciência de classe, shibari sentimental etc.- ligue já. rs "
2022-07-30 23:56:57+00:00,1553530117640560640,"@cuevasjimmy123 @_VicenteSerrano @CiroGomezL Pues veremos...

Tal vez si gana cierto compañero diputado...",ciro,   pues veremos...tal vez si gana cierto compañero diputado...
2022-07-30 23:56:54+00:00,1553530104726315008,"""Ciro Gomes afirmou em evento na Universidade de Brasília que Lula “é um grande corrupto e um grande corruptor da vida brasileira”. Em discurso para membros da comunidade científica, o pré-candidato do PDT à Presidência citou o “gabinete do ódio” petista.“ https://t.co/Fmb7A0lmKM",ciro,"""ciro gomes afirmou em evento na universidade de brasília que lula “é um grande corrupto e um grande corruptor da vida brasileira”. em discurso para membros da comunidade científica, o pré-candidato do pdt à presidência citou o “gabinete do ódio” petista.“ "
2022-07-30 23:56:51+00:00,1553530092827148289,la historia q subió ciro https://t.co/tRzhKZWlJf,ciro,la historia q subió ciro 
2022-07-30 23:56:39+00:00,1553530041610420224,"@dep_padrejoao Voto no Ciro mas sem Ciro meu voto iria para outro q não fosse Lula ou bolsonaro!
#PrefiroCiro",ciro, voto no ciro mas sem ciro meu voto iria para outro q não fosse lula ou bolsonaro!
2022-07-30 23:56:37+00:00,1553530030008983555,"@gersonnogueira O Ciro vai conseguir sair menor que entrou. Eu ia votar nele no primeiro turno. Depois de ver essa estratégia ridícula dele, perdeu meu voto.",ciro," o ciro vai conseguir sair menor que entrou. eu ia votar nele no primeiro turno. depois de ver essa estratégia ridícula dele, perdeu meu voto."
2022-07-30 23:56:34+00:00,1553530018810269696,@ciro_nogueira seu mentiroso https://t.co/T0fwPsl8k0,ciro, seu mentiroso 
2022-07-30 23:56:10+00:00,1553529918776086528,@revistaoeste O Ciro e muito bi polar,ciro, o ciro e muito bi polar
2022-07-30 23:56:04+00:00,1553529892079271936,"@reinaldoazevedo Que time, embora Zé Dirceu também está comendo pelas beiradas e com certeza fará parte do governo. Melhor ir de Ciro mesmo!",ciro," que time, embora zé dirceu também está comendo pelas beiradas e com certeza fará parte do governo. melhor ir de ciro mesmo!"
2022-07-30 23:55:54+00:00,1553529852850049024,A propaganda do Ciro no YouTube 😂,ciro,a propaganda do ciro no youtube 😂
2022-07-30 23:55:46+00:00,1553529820218359809,"Ciro Nogueira é vaiado em convenção do PDT no Piauí: “Fora bolsonarista, fora Bolsonaro!"" (vídeo) https://t.co/ovpmPxHc4W",ciro,"ciro nogueira é vaiado em convenção do pdt no piauí: “fora bolsonarista, fora bolsonaro!"" (vídeo) "
2022-07-30 23:55:45+00:00,1553529814581116929,Ciro: “Gabinete de ódio do PT é um dos mais execráveis do Brasil” – News Brazil https://t.co/KR32YdWEXE,ciro,ciro: “gabinete de ódio do pt é um dos mais execráveis do brasil” – news brazil 
2022-07-30 23:55:45+00:00,1553529813113217025,"@antonp1287 El Ciro Iorio no existe, el Ciro Iorio (?",ciro," el ciro iorio no existe, el ciro iorio (?"
2022-07-30 23:55:21+00:00,1553529715255803906,"Vira vice do Ciro, monta uma casa e vai morar com ele. https://t.co/rJRCJAMIkB",ciro,"vira vice do ciro, monta uma casa e vai morar com ele. "
